"Time","Flags O2_Air","Value O2_Air","Unit O2_Air","Temp O2_Air","T.Unit O2_Air","Flags 02_2","Value 02_2","Unit 02_2","Temp 02_2","T.Unit 02_2","Flags O2_3","Value O2_3","Unit O2_3","Temp O2_3","T.Unit O2_3","Flags O2_4","Value O2_4","Unit O2_4","Temp O2_4","T.Unit O2_4","Flags pH_1","Value pH_1","Unit pH_1","Temp pH_1","T.Unit pH_1","Flags pH_2","Value pH_2","Unit pH_2","Temp pH_2","T.Unit pH_2","Flags pH_3","Value pH_3","Unit pH_3","Temp pH_3","T.Unit pH_3","Flags pH_4","Value pH_4","Unit pH_4","Temp pH_4","T.Unit pH_4","D130"
"11/03/2015 13:11:10","0","54,3","mV","25,0","°C","0","-817,9","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-926,4","mV","25,0","°C","16","5,2","mV","25,3","°C","0","0,0","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 13:11:30","0","54,3","mV","25,0","°C","0","-826,6","mV","25,0","°C","16","0,3","mV","22,9","°C","0","-933,3","mV","25,0","°C","16","5,2","mV","25,4","°C","0","0,0","mV","25,0","°C","0","-1,0","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 13:11:50","0","54,3","mV","25,0","°C","0","-816,9","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-924,6","mV","25,0","°C","16","5,4","mV","25,3","°C","0","0,1","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","2,9","mV","25,0","°C",""
"11/03/2015 13:12:10","0","54,3","mV","25,0","°C","0","-826,1","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-934,8","mV","25,0","°C","16","5,2","mV","25,3","°C","0","-0,1","mV","25,0","°C","0","-1,0","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 13:12:30","0","54,3","mV","25,0","°C","0","-826,5","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-940,9","mV","25,0","°C","16","4,8","mV","25,3","°C","0","-0,5","mV","25,0","°C","0","-1,4","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 13:12:50","0","54,3","mV","25,0","°C","0","-820,0","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-931,8","mV","25,0","°C","16","5,1","mV","25,3","°C","0","-0,1","mV","25,0","°C","0","-1,1","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 13:13:10","0","54,3","mV","25,0","°C","0","-831,1","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-945,4","mV","25,0","°C","16","4,8","mV","25,3","°C","0","-0,4","mV","25,0","°C","0","-1,4","mV","25,0","°C","0","2,4","mV","25,0","°C",""
"11/03/2015 13:13:30","0","54,3","mV","25,0","°C","0","-822,9","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-929,5","mV","25,0","°C","16","5,2","mV","25,3","°C","0","-0,2","mV","25,0","°C","0","-1,1","mV","25,0","°C","0","2,6","mV","25,0","°C",""
"11/03/2015 13:13:50","0","54,3","mV","25,0","°C","0","-824,9","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-938,9","mV","25,0","°C","16","5,1","mV","25,3","°C","0","-0,2","mV","25,0","°C","0","-1,1","mV","25,0","°C","0","2,6","mV","25,0","°C",""
"11/03/2015 13:14:10","0","54,3","mV","25,0","°C","0","-826,9","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-941,8","mV","25,0","°C","16","5,0","mV","25,3","°C","0","-0,3","mV","25,0","°C","0","-1,2","mV","25,0","°C","0","2,3","mV","25,0","°C",""
"11/03/2015 13:14:30","0","54,3","mV","25,0","°C","0","-830,8","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-947,8","mV","25,0","°C","16","4,9","mV","25,3","°C","0","-0,4","mV","25,0","°C","0","-1,3","mV","25,0","°C","0","2,3","mV","25,0","°C",""
"11/03/2015 13:14:50","0","54,3","mV","25,0","°C","0","-830,6","mV","25,0","°C","16","0,3","mV","22,3","°C","0","-948,0","mV","25,0","°C","16","5,1","mV","25,3","°C","0","-0,3","mV","25,0","°C","0","-1,2","mV","25,0","°C","0","2,3","mV","25,0","°C",""
"11/03/2015 13:15:10","0","54,3","mV","25,0","°C","0","-813,5","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-930,0","mV","25,0","°C","16","5,2","mV","25,3","°C","0","-0,1","mV","25,0","°C","0","-1,0","mV","25,0","°C","0","2,4","mV","25,0","°C",""
"11/03/2015 13:15:30","0","54,3","mV","25,0","°C","0","-814,3","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-929,7","mV","25,0","°C","16","5,3","mV","25,3","°C","0","-0,1","mV","25,0","°C","0","-1,0","mV","25,0","°C","0","2,4","mV","25,0","°C",""
"11/03/2015 13:15:50","0","54,4","mV","25,0","°C","0","-821,5","mV","25,0","°C","16","0,3","mV","22,3","°C","0","-935,3","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,0","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 13:16:10","0","54,3","mV","25,0","°C","0","-823,8","mV","25,0","°C","16","0,3","mV","22,3","°C","0","-936,7","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,0","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 13:16:30","0","54,3","mV","25,0","°C","0","-826,2","mV","25,0","°C","16","0,3","mV","22,3","°C","0","-939,8","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,0","mV","25,0","°C","0","-1,1","mV","25,0","°C","0","2,3","mV","25,0","°C",""
"11/03/2015 13:16:50","0","54,3","mV","25,0","°C","0","-824,9","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-929,4","mV","25,0","°C","16","5,4","mV","25,3","°C","0","0,0","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 13:17:10","0","54,3","mV","25,0","°C","0","-822,0","mV","25,0","°C","16","0,3","mV","22,3","°C","0","-934,9","mV","25,0","°C","16","5,4","mV","25,2","°C","0","0,1","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","2,6","mV","25,0","°C",""
"11/03/2015 13:17:30","0","54,3","mV","25,0","°C","0","-831,0","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-947,3","mV","25,0","°C","16","5,0","mV","25,3","°C","0","-0,2","mV","25,0","°C","0","-1,0","mV","25,0","°C","0","2,4","mV","25,0","°C",""
"11/03/2015 13:17:50","0","54,3","mV","25,0","°C","0","-814,6","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-929,7","mV","25,0","°C","16","5,4","mV","25,3","°C","0","0,1","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","2,6","mV","25,0","°C",""
"11/03/2015 13:18:10","0","54,3","mV","25,0","°C","0","-832,5","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-947,1","mV","25,0","°C","16","5,2","mV","25,3","°C","0","-0,1","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","2,4","mV","25,0","°C",""
"11/03/2015 13:18:30","0","54,3","mV","25,0","°C","0","-815,0","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-939,3","mV","25,0","°C","16","5,4","mV","25,3","°C","0","0,1","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 13:18:50","0","54,3","mV","25,0","°C","0","-820,1","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-936,3","mV","25,0","°C","16","5,2","mV","25,3","°C","0","-0,1","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 13:19:10","0","54,3","mV","25,0","°C","0","-832,3","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-945,4","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,0","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 13:19:30","0","54,3","mV","25,0","°C","0","-817,5","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-931,2","mV","25,0","°C","16","5,4","mV","25,3","°C","0","0,1","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 13:19:50","0","54,3","mV","25,0","°C","0","-833,0","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-944,9","mV","25,0","°C","16","5,4","mV","25,4","°C","0","0,1","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 13:20:10","0","54,3","mV","25,0","°C","0","-839,6","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-943,2","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,0","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","2,6","mV","25,0","°C",""
"11/03/2015 13:20:30","0","54,3","mV","25,0","°C","0","-830,2","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-942,3","mV","25,0","°C","16","5,4","mV","25,4","°C","0","0,1","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 13:20:50","0","54,3","mV","25,0","°C","0","-816,8","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-929,6","mV","25,0","°C","16","5,5","mV","25,3","°C","0","0,2","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 13:21:10","0","54,3","mV","25,0","°C","0","-833,7","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-947,4","mV","25,0","°C","16","5,2","mV","25,4","°C","0","-0,1","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 13:21:30","0","54,3","mV","25,0","°C","0","-818,6","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-930,6","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,1","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","2,9","mV","25,0","°C",""
"11/03/2015 13:21:50","0","54,3","mV","25,0","°C","0","-833,8","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-943,5","mV","25,0","°C","16","5,5","mV","25,4","°C","0","-0,1","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","2,6","mV","25,0","°C",""
"11/03/2015 13:22:10","0","54,3","mV","25,0","°C","0","-822,4","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-936,4","mV","25,0","°C","16","5,4","mV","25,4","°C","0","0,0","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 13:22:30","0","54,3","mV","25,0","°C","0","-826,5","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-936,6","mV","25,0","°C","16","5,5","mV","25,3","°C","0","0,3","mV","25,0","°C","0","-0,5","mV","25,0","°C","0","2,9","mV","25,0","°C",""
"11/03/2015 13:22:50","0","54,3","mV","25,0","°C","0","-818,5","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-931,0","mV","25,0","°C","16","5,4","mV","25,3","°C","0","0,1","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 13:23:10","0","54,3","mV","25,0","°C","0","-829,5","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-942,6","mV","25,0","°C","16","5,2","mV","25,4","°C","0","0,2","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 13:23:30","0","54,3","mV","25,0","°C","0","-834,8","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-942,0","mV","25,0","°C","16","5,2","mV","25,5","°C","0","0,0","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 13:23:50","0","54,3","mV","25,0","°C","0","-832,5","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-942,6","mV","25,0","°C","16","5,4","mV","25,4","°C","0","0,2","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","2,9","mV","25,0","°C",""
"11/03/2015 13:24:10","0","54,3","mV","25,0","°C","0","-820,2","mV","25,0","°C","16","0,3","mV","22,7","°C","0","-929,5","mV","25,0","°C","16","5,6","mV","25,5","°C","0","0,3","mV","25,0","°C","0","-0,5","mV","25,0","°C","0","3,0","mV","25,0","°C",""
"11/03/2015 13:24:31","0","54,3","mV","25,0","°C","0","-833,8","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-945,2","mV","25,0","°C","16","5,2","mV","25,4","°C","0","0,0","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 13:24:51","0","54,3","mV","25,0","°C","0","-823,7","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-931,9","mV","25,0","°C","16","5,6","mV","25,5","°C","0","0,4","mV","25,0","°C","0","-0,5","mV","25,0","°C","0","3,0","mV","25,0","°C",""
"11/03/2015 13:25:11","0","54,3","mV","25,0","°C","0","-823,8","mV","25,0","°C","16","0,2","mV","22,7","°C","0","-935,3","mV","25,0","°C","16","5,3","mV","25,4","°C","0","0,1","mV","25,0","°C","0","-0,5","mV","25,0","°C","0","3,0","mV","25,0","°C",""
"11/03/2015 13:25:31","0","54,3","mV","25,0","°C","0","-836,2","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-945,7","mV","25,0","°C","16","5,3","mV","25,5","°C","0","0,1","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 13:25:51","0","54,3","mV","25,0","°C","0","-824,7","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-936,0","mV","25,0","°C","16","5,6","mV","25,4","°C","0","0,4","mV","25,0","°C","0","-0,5","mV","25,0","°C","0","3,0","mV","25,0","°C",""
"11/03/2015 13:26:11","0","54,3","mV","25,0","°C","0","-831,1","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-937,6","mV","25,0","°C","16","5,5","mV","25,4","°C","0","0,3","mV","25,0","°C","0","-0,5","mV","25,0","°C","0","3,0","mV","25,0","°C",""
"11/03/2015 13:26:31","0","54,3","mV","25,0","°C","0","-832,7","mV","25,0","°C","16","0,2","mV","22,9","°C","0","-943,6","mV","25,0","°C","16","5,2","mV","25,5","°C","0","0,0","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 13:26:51","0","54,3","mV","25,0","°C","0","-823,5","mV","25,0","°C","16","0,2","mV","22,9","°C","0","-931,3","mV","25,0","°C","16","5,5","mV","25,4","°C","0","0,3","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","3,0","mV","25,0","°C",""
"11/03/2015 13:27:11","0","54,3","mV","25,0","°C","0","-838,1","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-936,5","mV","25,0","°C","16","5,2","mV","25,4","°C","0","-0,1","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 13:27:31","0","54,3","mV","25,0","°C","0","-832,7","mV","25,0","°C","16","0,3","mV","22,8","°C","0","-943,3","mV","25,0","°C","16","5,3","mV","25,4","°C","0","0,0","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","3,0","mV","25,0","°C",""
"11/03/2015 13:27:51","0","54,3","mV","25,0","°C","0","-835,1","mV","25,0","°C","16","0,2","mV","22,8","°C","0","-951,6","mV","25,0","°C","16","4,8","mV","25,3","°C","0","-0,4","mV","25,0","°C","0","-1,2","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 13:28:11","0","54,3","mV","25,0","°C","0","-824,1","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-941,2","mV","25,0","°C","16","5,0","mV","25,3","°C","0","-0,3","mV","25,0","°C","0","-1,2","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 13:28:31","0","54,3","mV","25,0","°C","0","-830,1","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-944,9","mV","25,0","°C","16","5,1","mV","25,4","°C","0","-0,5","mV","25,0","°C","0","-1,3","mV","25,0","°C","0","2,6","mV","25,0","°C",""
"11/03/2015 13:28:51","0","54,3","mV","25,0","°C","0","-824,1","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-940,7","mV","25,0","°C","16","5,1","mV","25,3","°C","0","-0,2","mV","25,0","°C","0","-1,1","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 13:29:11","0","54,3","mV","25,0","°C","0","-836,2","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-952,0","mV","25,0","°C","16","5,0","mV","25,3","°C","0","-0,3","mV","25,0","°C","0","-1,1","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 13:29:31","0","54,3","mV","25,0","°C","0","-839,7","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-959,4","mV","25,0","°C","16","4,7","mV","25,3","°C","0","-0,6","mV","25,0","°C","0","-1,4","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 13:29:51","0","54,3","mV","25,0","°C","0","-823,7","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-942,9","mV","25,0","°C","16","5,1","mV","25,3","°C","0","-0,3","mV","25,0","°C","0","-1,1","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 13:30:11","0","54,3","mV","25,0","°C","0","-839,1","mV","25,0","°C","16","0,3","mV","22,3","°C","0","-956,4","mV","25,0","°C","16","5,0","mV","25,4","°C","0","-0,3","mV","25,0","°C","0","-1,2","mV","25,0","°C","0","2,4","mV","25,0","°C",""
"11/03/2015 13:30:31","0","54,3","mV","25,0","°C","0","-824,9","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-946,7","mV","25,0","°C","16","5,3","mV","25,3","°C","0","-0,1","mV","25,0","°C","0","-1,0","mV","25,0","°C","0","2,6","mV","25,0","°C",""
"11/03/2015 13:30:51","0","54,3","mV","25,0","°C","0","-825,7","mV","25,0","°C","16","0,2","mV","22,2","°C","0","-944,7","mV","25,0","°C","16","5,1","mV","25,3","°C","0","-0,2","mV","25,0","°C","0","-1,1","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 13:31:11","0","54,3","mV","25,0","°C","0","-829,9","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-948,3","mV","25,0","°C","16","5,0","mV","25,3","°C","0","-0,3","mV","25,0","°C","0","-1,2","mV","25,0","°C","0","2,4","mV","25,0","°C",""
"11/03/2015 13:31:31","0","54,3","mV","25,0","°C","0","-840,3","mV","25,0","°C","16","0,2","mV","22,3","°C","0","-946,5","mV","25,0","°C","16","5,1","mV","25,3","°C","0","-0,2","mV","25,0","°C","0","-1,1","mV","25,0","°C","0","2,4","mV","25,0","°C",""
"11/03/2015 13:31:51","0","54,3","mV","25,0","°C","0","-840,9","mV","25,0","°C","16","0,3","mV","22,3","°C","0","-956,1","mV","25,0","°C","16","4,9","mV","25,3","°C","0","-0,3","mV","25,0","°C","0","-1,2","mV","25,0","°C","0","2,4","mV","25,0","°C",""
"11/03/2015 13:32:11","0","54,3","mV","25,0","°C","0","-842,7","mV","25,0","°C","16","0,3","mV","22,3","°C","0","-959,0","mV","25,0","°C","16","5,0","mV","25,3","°C","0","-0,3","mV","25,0","°C","0","-1,1","mV","25,0","°C","0","2,4","mV","25,0","°C",""
"11/03/2015 13:32:31","0","54,3","mV","25,0","°C","0","-842,1","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-958,4","mV","25,0","°C","16","5,0","mV","25,3","°C","0","-0,3","mV","25,0","°C","0","-1,1","mV","25,0","°C","0","2,4","mV","25,0","°C",""
"11/03/2015 13:32:51","0","54,3","mV","25,0","°C","0","-842,4","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-958,6","mV","25,0","°C","16","5,0","mV","25,3","°C","0","-0,3","mV","25,0","°C","0","-1,0","mV","25,0","°C","0","2,4","mV","25,0","°C",""
"11/03/2015 13:33:11","0","54,3","mV","25,0","°C","0","-843,6","mV","25,0","°C","16","0,3","mV","22,4","°C","0","-959,1","mV","25,0","°C","16","5,1","mV","25,3","°C","0","-0,2","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 13:33:31","0","54,3","mV","25,0","°C","0","-843,3","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-959,0","mV","25,0","°C","16","5,1","mV","25,3","°C","0","-0,2","mV","25,0","°C","0","-1,0","mV","25,0","°C","0","2,4","mV","25,0","°C",""
"11/03/2015 13:33:51","0","54,3","mV","25,0","°C","0","-844,0","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-949,5","mV","25,0","°C","16","5,2","mV","25,3","°C","0","-0,1","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 13:34:11","0","54,3","mV","25,0","°C","0","-839,9","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-955,7","mV","25,0","°C","16","5,1","mV","25,3","°C","0","-0,2","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 13:34:31","0","54,3","mV","25,0","°C","0","-844,0","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-959,1","mV","25,0","°C","16","5,1","mV","25,3","°C","0","-0,2","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 13:34:51","0","54,3","mV","25,0","°C","0","-844,2","mV","25,0","°C","16","0,2","mV","22,4","°C","0","-957,1","mV","25,0","°C","16","5,1","mV","25,3","°C","0","-0,2","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","2,5","mV","25,0","°C",""
"11/03/2015 13:35:11","0","54,3","mV","25,0","°C","0","-845,9","mV","25,0","°C","16","0,2","mV","22,5","°C","0","-959,0","mV","25,0","°C","16","5,1","mV","25,3","°C","0","-0,2","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","2,6","mV","25,0","°C",""
"11/03/2015 13:35:31","0","54,3","mV","25,0","°C","0","-847,6","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-954,1","mV","25,0","°C","16","5,2","mV","25,3","°C","0","-0,2","mV","25,0","°C","0","-0,9","mV","25,0","°C","0","2,6","mV","25,0","°C",""
"11/03/2015 13:35:51","0","54,3","mV","25,0","°C","0","-847,5","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-959,3","mV","25,0","°C","16","5,2","mV","25,3","°C","0","-0,1","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 13:36:11","0","54,3","mV","25,0","°C","0","-839,9","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-949,7","mV","25,0","°C","16","5,5","mV","25,3","°C","0","0,2","mV","25,0","°C","0","-0,6","mV","25,0","°C","0","2,9","mV","25,0","°C",""
"11/03/2015 13:36:31","0","54,3","mV","25,0","°C","0","-839,6","mV","25,0","°C","16","0,3","mV","22,5","°C","0","-949,7","mV","25,0","°C","16","5,5","mV","25,3","°C","0","0,0","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","2,7","mV","25,0","°C",""
"11/03/2015 13:36:51","0","54,3","mV","25,0","°C","0","-838,1","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-948,2","mV","25,0","°C","16","5,5","mV","25,3","°C","0","0,2","mV","25,0","°C","0","-0,8","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 13:37:11","0","54,3","mV","25,0","°C","0","-835,0","mV","25,0","°C","16","0,3","mV","22,6","°C","0","-955,8","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,1","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 13:37:31","0","54,3","mV","25,0","°C","0","-845,6","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-955,8","mV","25,0","°C","16","5,3","mV","25,3","°C","0","0,1","mV","25,0","°C","0","-0,7","mV","25,0","°C","0","2,8","mV","25,0","°C",""
"11/03/2015 13:37:51","0","54,3","mV","25,0","°C","0","-833,8","mV","25,0","°C","16","0,2","mV","22,6","°C","0","-943,2","mV","25,0","°C","16","5,6","mV","25,3","°C","0","0,3","mV","25,0","°C","0","-0,5","mV","25,0","°C","0","2,9","mV","25,0","°C",""
